Species	metabolites	activity	Ref. #	KEGG_ID	STRING_name_compact	Score	Stringdb	taxon_id	MolecularWeight	LogP	HBD	HBA
Butyrivibrio fibrisolvens	Propanoate (Propionate)	Consumption (import)	171	C00163	Butyrivibrio fibrisolvens 164	95	v12	657324	74.07900000000001	0.4809999999999999	1.0	1.0
Butyrivibrio fibrisolvens	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	Consumption (import)	176	C00250	Butyrivibrio fibrisolvens 164	95	v12	657324	167.164	0.40042	2.0	4.0
Butyrivibrio fibrisolvens	Raffinose	Consumption (import)	171	C00492	Butyrivibrio fibrisolvens 164	95	v12	657324	504.43800000000016	-7.571399999999989	11.0	16.0
Butyrivibrio fibrisolvens	Sucrose	Consumption (import)	171	C00089	Butyrivibrio fibrisolvens 164	95	v12	657324	342.297	-5.395599999999992	8.0	11.0
Butyrivibrio fibrisolvens	Trehalose	Consumption (import)	171	C01083	Butyrivibrio fibrisolvens 164	95	v12	657324	342.2970000000001	-5.397199999999993	8.0	11.0
Butyrivibrio fibrisolvens	Valerate (Pentanoic acid, Pentanoate)	Consumption (import)	171	C00803	Butyrivibrio fibrisolvens 164	95	v12	657324	102.133	1.2612	1.0	1.0
Butyrivibrio fibrisolvens	alpha-Linolenic acid (Omega-3 fatty acid, eicosapentaenoic acid)	Consumption (import)	179	C06427	Butyrivibrio fibrisolvens 164	95	v12	657324	278.43600000000004	5.660500000000005	1.0	1.0
Butyrivibrio fibrisolvens	Acetate	Production (export)	import:37, 38, 40, 171;export:280(G)	C00033	Butyrivibrio fibrisolvens 164	95	v12	657324	60.05200000000001	0.0908999999999999	1.0	1.0
Butyrivibrio fibrisolvens	Butyrate	Production (export)	37, 38, 40, 45, 178, 79(G), 280(G)	C00246	Butyrivibrio fibrisolvens 164	95	v12	657324	88.106	0.8711	1.0	1.0
Butyrivibrio fibrisolvens	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	40, 178, 280(G)	C00186	Butyrivibrio fibrisolvens 164	95	v12	657324	90.078	-0.5482	2.0	2.0
Butyrivibrio fibrisolvens	Cellulose (Beta-D-glucan)	Macromolecule degradation	172, 177, 180	C00760	Butyrivibrio fibrisolvens 164	95	v12	657324	162.141	-1.7559000000000002	3.0	5.0
Butyrivibrio fibrisolvens	Fructan (Inulin, Levan)	Macromolecule degradation	171, 242	C01355	Butyrivibrio fibrisolvens 164	95	v12	657324	504.4380000000004	-7.568200000000004	11.0	16.0
Butyrivibrio fibrisolvens	Pectin	Macromolecule degradation	171, 177, 242	C00714	Butyrivibrio fibrisolvens 164	95	v12	657324	732.5500000000003	-7.737300000000007	10.0	22.0
Butyrivibrio fibrisolvens	Polypeptide	Macromolecule degradation	12, 171, 173, 174, 175, 176	C00403	Butyrivibrio fibrisolvens 164	95	v12	657324	186.147	-3.111699999999997	4.0	4.0
Butyrivibrio fibrisolvens	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	171	C00317	Butyrivibrio fibrisolvens 164	95	v12	657324	828.7199999999999	-11.924600000000012	17.0	26.0
Butyrivibrio proteoclasticus	Acetate	Consumption (import)	import:171;export:280(G)	C00033	Butyrivibrio proteoclasticus	100	v12	515622	60.05200000000001	0.0908999999999999	1.0	1.0
Butyrivibrio proteoclasticus	Cellobiose	Consumption (import)	171	C00185	Butyrivibrio proteoclasticus	100	v12	515622	342.2970000000001	-5.397199999999993	8.0	11.0
Butyrivibrio proteoclasticus	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Consumption (import)	171	C00216	Butyrivibrio proteoclasticus	100	v12	515622	150.13	-2.5823	4.0	5.0
Butyrivibrio proteoclasticus	D-Fructose (Fructose)	Consumption (import)	171	C00095	Butyrivibrio proteoclasticus	100	v12	515622	180.156	-3.2198	5.0	6.0
Butyrivibrio proteoclasticus	D-Galactose	Consumption (import)	171	C00124	Butyrivibrio proteoclasticus	100	v12	515622	180.156	-3.2214	5.0	6.0
Butyrivibrio proteoclasticus	D-Galacturonate	Consumption (import)	181	C00333	Butyrivibrio proteoclasticus	100	v12	515622	194.139	-3.1291	5.0	6.0
Butyrivibrio proteoclasticus	D-Glucose (Glucose)	Consumption (import)	171, 181	C00031	Butyrivibrio proteoclasticus	100	v12	515622	180.156	-3.2214	5.0	6.0
Butyrivibrio proteoclasticus	D-Glucuronic acid (D-Glucuronate)	Consumption (import)	181	C00191	Butyrivibrio proteoclasticus	100	v12	515622	194.139	-3.1291	5.0	6.0
Butyrivibrio proteoclasticus	D-Mannose (Mannose)	Consumption (import)	171	C00159	Butyrivibrio proteoclasticus	100	v12	515622	180.156	-3.2214	5.0	6.0
Butyrivibrio proteoclasticus	D-Xylose (Xylose)	Consumption (import)	171, 181	C00181	Butyrivibrio proteoclasticus	100	v12	515622	150.13	-2.5823	4.0	5.0
Butyrivibrio proteoclasticus	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Consumption (import)	171	C00721	Butyrivibrio proteoclasticus	100	v12	515622	324.28200000000004	-3.9316999999999984	6.0	10.0
Butyrivibrio proteoclasticus	Isobutyrate (2-Methylpropanoic acid)	Consumption (import)	171	C02632	Butyrivibrio proteoclasticus	100	v12	515622	88.10599999999998	0.727	1.0	1.0
Butyrivibrio proteoclasticus	Isovalerate (3-Methylbutanoic acid)	Consumption (import)	171	C08262	Butyrivibrio proteoclasticus	100	v12	515622	102.13299999999998	1.1171	1.0	1.0
Butyrivibrio proteoclasticus	L-Rhamnose (Rhamnose, D-Rhamnose)	Consumption (import)	171, 181	C00507	Butyrivibrio proteoclasticus	100	v12	515622	164.15699999999998	-2.1938	4.0	5.0
Butyrivibrio proteoclasticus	Lactose	Consumption (import)	171	C00243	Butyrivibrio proteoclasticus	100	v12	515622	342.2970000000001	-5.397199999999993	8.0	11.0
Butyrivibrio proteoclasticus	Linoleic acid (Omega-6 fatty acid)	Consumption (import)	171	C01595	Butyrivibrio proteoclasticus	100	v12	515622	280.452	5.884500000000005	1.0	1.0
Butyrivibrio proteoclasticus	Maltose	Consumption (import)	171	C00208	Butyrivibrio proteoclasticus	100	v12	515622	342.2970000000001	-5.397199999999993	8.0	11.0
Butyrivibrio proteoclasticus	Propanoate (Propionate)	Consumption (import)	171	C00163	Butyrivibrio proteoclasticus	100	v12	515622	74.07900000000001	0.4809999999999999	1.0	1.0
Butyrivibrio proteoclasticus	Raffinose	Consumption (import)	171	C00492	Butyrivibrio proteoclasticus	100	v12	515622	504.43800000000016	-7.571399999999989	11.0	16.0
Butyrivibrio proteoclasticus	Sucrose	Consumption (import)	171	C00089	Butyrivibrio proteoclasticus	100	v12	515622	342.297	-5.395599999999992	8.0	11.0
Butyrivibrio proteoclasticus	Trehalose	Consumption (import)	171	C01083	Butyrivibrio proteoclasticus	100	v12	515622	342.2970000000001	-5.397199999999993	8.0	11.0
Butyrivibrio proteoclasticus	Valerate (Pentanoic acid, Pentanoate)	Consumption (import)	171	C00803	Butyrivibrio proteoclasticus	100	v12	515622	102.133	1.2612	1.0	1.0
Butyrivibrio proteoclasticus	Acetate	Production (export)	import:171;export:280(G)	C00033	Butyrivibrio proteoclasticus	100	v12	515622	60.05200000000001	0.0908999999999999	1.0	1.0
Butyrivibrio proteoclasticus	Butyrate	Production (export)	181, 79(G), 280(G)	C00246	Butyrivibrio proteoclasticus	100	v12	515622	88.106	0.8711	1.0	1.0
Butyrivibrio proteoclasticus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	280(G)	C00186	Butyrivibrio proteoclasticus	100	v12	515622	90.078	-0.5482	2.0	2.0
Butyrivibrio proteoclasticus	Stearic acid (Stearate, Octadecanoate)	Production (export)	171	C01530	Butyrivibrio proteoclasticus	100	v12	515622	284.484	6.332500000000007	1.0	1.0
Butyrivibrio proteoclasticus	Fructan (Inulin, Levan)	Macromolecule degradation	171, 737	C01355	Butyrivibrio proteoclasticus	100	v12	515622	504.4380000000004	-7.568200000000004	11.0	16.0
Butyrivibrio proteoclasticus	Pectin	Macromolecule degradation	171, 181	C00714	Butyrivibrio proteoclasticus	100	v12	515622	732.5500000000003	-7.737300000000007	10.0	22.0
Butyrivibrio proteoclasticus	Polypeptide	Macromolecule degradation	171	C00403	Butyrivibrio proteoclasticus	100	v12	515622	186.147	-3.111699999999997	4.0	4.0
Butyrivibrio proteoclasticus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	171, 181, 737	C00317	Butyrivibrio proteoclasticus	100	v12	515622	828.7199999999999	-11.924600000000012	17.0	26.0
Caldanaerobacter subterraneus	Cellobiose	Consumption (import)	433	C00185	Caldanaerobacter subterraneus	100	v12	273068	342.2970000000001	-5.397199999999993	8.0	11.0
Caldanaerobacter subterraneus	D-Fructose (Fructose)	Consumption (import)	433	C00095	Caldanaerobacter subterraneus	100	v12	273068	180.156	-3.2198	5.0	6.0
Caldanaerobacter subterraneus	D-Galactose	Consumption (import)	433	C00124	Caldanaerobacter subterraneus	100	v12	273068	180.156	-3.2214	5.0	6.0
Caldanaerobacter subterraneus	D-Glucose (Glucose)	Consumption (import)	433, 634	C00031	Caldanaerobacter subterraneus	100	v12	273068	180.156	-3.2214	5.0	6.0
Caldanaerobacter subterraneus	D-Mannitol (Mannitol)	Consumption (import)	433	C00392	Caldanaerobacter subterraneus	100	v12	273068	182.17200000000005	-3.5853999999999986	6.0	6.0
Caldanaerobacter subterraneus	D-Mannose (Mannose)	Consumption (import)	433	C00159	Caldanaerobacter subterraneus	100	v12	273068	180.156	-3.2214	5.0	6.0
Caldanaerobacter subterraneus	D-Ribose (Ribose)	Consumption (import)	433	C00121	Caldanaerobacter subterraneus	100	v12	273068	150.13	-2.5823	4.0	5.0
Caldanaerobacter subterraneus	D-Xylose (Xylose)	Consumption (import)	433	C00181	Caldanaerobacter subterraneus	100	v12	273068	150.13	-2.5823	4.0	5.0
Caldanaerobacter subterraneus	Glycerol	Consumption (import)	433	C00116	Caldanaerobacter subterraneus	100	v12	273068	92.094	-1.6681	3.0	3.0
Caldanaerobacter subterraneus	Lactose	Consumption (import)	433	C00243	Caldanaerobacter subterraneus	100	v12	273068	342.2970000000001	-5.397199999999993	8.0	11.0
Caldanaerobacter subterraneus	Melibiose	Consumption (import)	433	C05402	Caldanaerobacter subterraneus	100	v12	273068	342.297	-5.397199999999993	8.0	11.0
Caldanaerobacter subterraneus	Pyruvate	Consumption (import)	433	C00022	Caldanaerobacter subterraneus	100	v12	273068	88.062	-0.3400000000000001	1.0	2.0
Caldanaerobacter subterraneus	Thiosulfate	Consumption (import)	433, 634	C00320	Caldanaerobacter subterraneus	100	v12	273068	113.139	-0.6638999999999999	1.0	3.0
Caldanaerobacter subterraneus	Acetate	Production (export)	433, 634	C00033	Caldanaerobacter subterraneus	100	v12	273068	60.05200000000001	0.0908999999999999	1.0	1.0
Caldanaerobacter subterraneus	L-Alanine (D-Alanine, Alanine)	Production (export)	433, 634	C00041	Caldanaerobacter subterraneus	100	v12	273068	89.09400000000001	-0.5817999999999999	2.0	2.0
Caldanaerobacter subterraneus	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Production (export)	433, 634	C00186	Caldanaerobacter subterraneus	100	v12	273068	90.078	-0.5482	2.0	2.0
Caldanaerobacter subterraneus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	433	C00317	Caldanaerobacter subterraneus	100	v12	273068	828.7199999999999	-11.924600000000012	17.0	26.0
Caldicellulosiruptor bescii	Cellulose (Beta-D-glucan)	Macromolecule degradation	182	C00760	Caldicellulosiruptor bescii	100	v12	521460	162.141	-1.7559000000000002	3.0	5.0
Caldicellulosiruptor saccharolyticus	Cellulose (Beta-D-glucan)	Macromolecule degradation	2	C00760	Caldicellulosiruptor saccharolyticus	100	v12	351627	162.141	-1.7559000000000002	3.0	5.0
Caldisericum exile	Sulfate (Sulfuric acid, Sulfite)	Consumption (import)	434	C00059	Caldisericum exile	100	v12	511051	98.07899999999998	-0.6527999999999998	2.0	2.0
Caldisericum exile	Thiosulfate	Consumption (import)	434	C00320	Caldisericum exile	100	v12	511051	113.139	-0.6638999999999999	1.0	3.0
Caldisphaera lagunensis	Acetate	Production (export)	435	C00033	Caldisphaera lagunensis	100	v12	1056495	60.05200000000001	0.0908999999999999	1.0	1.0
Caldisphaera lagunensis	Butyrate	Production (export)	435	C00246	Caldisphaera lagunensis	100	v12	1056495	88.106	0.8711	1.0	1.0
Caldisphaera lagunensis	Isobutyrate (2-Methylpropanoic acid)	Production (export)	435	C02632	Caldisphaera lagunensis	100	v12	1056495	88.10599999999998	0.727	1.0	1.0
Caldisphaera lagunensis	Isovalerate (3-Methylbutanoic acid)	Production (export)	435	C08262	Caldisphaera lagunensis	100	v12	1056495	102.13299999999998	1.1171	1.0	1.0
Caldisphaera lagunensis	Propanoate (Propionate)	Production (export)	435	C00163	Caldisphaera lagunensis	100	v12	1056495	74.07900000000001	0.4809999999999999	1.0	1.0
Caldisphaera lagunensis	Polypeptide	Macromolecule degradation	435	C00403	Caldisphaera lagunensis	100	v12	1056495	186.147	-3.111699999999997	4.0	4.0
Caldisphaera lagunensis	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	435	C00317	Caldisphaera lagunensis	100	v12	1056495	828.7199999999999	-11.924600000000012	17.0	26.0
Calditerrivibrio nitroreducens	Acetate	Consumption (import)	183	C00033	Calditerrivibrio nitroreducens	100	v12	768670	60.05200000000001	0.0908999999999999	1.0	1.0
Calditerrivibrio nitroreducens	Fumarate	Consumption (import)	183	C00122	Calditerrivibrio nitroreducens	100	v12	768670	116.07199999999996	-0.2881999999999998	2.0	2.0
Calditerrivibrio nitroreducens	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	Consumption (import)	183	C00186	Calditerrivibrio nitroreducens	100	v12	768670	90.078	-0.5482	2.0	2.0
Calditerrivibrio nitroreducens	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	Consumption (import)	183	C00149	Calditerrivibrio nitroreducens	100	v12	768670	134.087	-1.0934	3.0	3.0
Calditerrivibrio nitroreducens	Pyruvate	Consumption (import)	183	C00022	Calditerrivibrio nitroreducens	100	v12	768670	88.062	-0.3400000000000001	1.0	2.0
Calditerrivibrio nitroreducens	Succinate	Consumption (import)	183	C00042	Calditerrivibrio nitroreducens	100	v12	768670	118.08799999999998	-0.0642	2.0	2.0
Caldithrix abyssi	Acetate	Consumption (import)	import:436;export:436	C00033	Caldithrix abyssi	100	v12	880073	60.05200000000001	0.0908999999999999	1.0	1.0
Caldithrix abyssi	Pyruvate	Consumption (import)	436	C00022	Caldithrix abyssi	100	v12	880073	88.062	-0.3400000000000001	1.0	2.0
Caldithrix abyssi	Acetate	Production (export)	import:436;export:436	C00033	Caldithrix abyssi	100	v12	880073	60.05200000000001	0.0908999999999999	1.0	1.0
Caldithrix abyssi	Propanoate (Propionate)	Production (export)	436	C00163	Caldithrix abyssi	100	v12	880073	74.07900000000001	0.4809999999999999	1.0	1.0
Caloramator australicus	Cellobiose	Consumption (import)	438	C00185	Caloramator australicus	100	v12	857293	342.2970000000001	-5.397199999999993	8.0	11.0
Caloramator australicus	D-Fructose (Fructose)	Consumption (import)	438	C00095	Caloramator australicus	100	v12	857293	180.156	-3.2198	5.0	6.0
Caloramator australicus	D-Galactose	Consumption (import)	437, 438	C00124	Caloramator australicus	100	v12	857293	180.156	-3.2214	5.0	6.0
Caloramator australicus	D-Glucose (Glucose)	Consumption (import)	438	C00031	Caloramator australicus	100	v12	857293	180.156	-3.2214	5.0	6.0
Caloramator australicus	D-Mannose (Mannose)	Consumption (import)	437, 438	C00159	Caloramator australicus	100	v12	857293	180.156	-3.2214	5.0	6.0
Caloramator australicus	D-Xylose (Xylose)	Consumption (import)	438	C00181	Caloramator australicus	100	v12	857293	150.13	-2.5823	4.0	5.0
Caloramator australicus	L-Threonine (Threonine)	Consumption (import)	438	C00188	Caloramator australicus	100	v12	857293	119.12	-1.2209	3.0	3.0
Caloramator australicus	Maltose	Consumption (import)	437, 438	C00208	Caloramator australicus	100	v12	857293	342.2970000000001	-5.397199999999993	8.0	11.0
Caloramator australicus	Pyruvate	Consumption (import)	438	C00022	Caloramator australicus	100	v12	857293	88.062	-0.3400000000000001	1.0	2.0
Caloramator australicus	Raffinose	Consumption (import)	438	C00492	Caloramator australicus	100	v12	857293	504.43800000000016	-7.571399999999989	11.0	16.0
Caloramator australicus	Sucrose	Consumption (import)	438	C00089	Caloramator australicus	100	v12	857293	342.297	-5.395599999999992	8.0	11.0
Caloramator australicus	Cellulose (Beta-D-glucan)	Macromolecule degradation	438	C00760	Caloramator australicus	100	v12	857293	162.141	-1.7559000000000002	3.0	5.0
Caloramator australicus	Polypeptide	Macromolecule degradation	438	C00403	Caloramator australicus	100	v12	857293	186.147	-3.111699999999997	4.0	4.0
Caloramator australicus	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch, Glycogen)	Macromolecule degradation	438	C00317	Caloramator australicus	100	v12	857293	828.7199999999999	-11.924600000000012	17.0	26.0
Campylobacter coli	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter coli	100	v12	195	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter concisus	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter concisus	100	v12	360104	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter curvus	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter curvus	100	v12	360105	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter fetus	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter fetus	100	v12	32019	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter gracilis	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter gracilis	100	v12	824	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter hominis	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter hominis	100	v12	360107	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter jejuni	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter jejuni 414	95	v12	683083	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter jejuni	Spermidine	Consumption (import)	import:186;export:745	C00315	Campylobacter jejuni 414	95	v12	683083	145.25	-0.3362999999999984	3.0	3.0
Campylobacter jejuni	Cadaverine	Production (export)	745	C01672	Campylobacter jejuni 414	95	v12	683083	102.18100000000004	0.0741000000000002	2.0	2.0
Campylobacter jejuni	Putrescine	Production (export)	745	C00134	Campylobacter jejuni 414	95	v12	683083	88.15400000000001	-0.3159999999999995	2.0	2.0
Campylobacter jejuni	Spermidine	Production (export)	import:186;export:745	C00315	Campylobacter jejuni 414	95	v12	683083	145.25	-0.3362999999999984	3.0	3.0
Campylobacter jejuni	Spermine	Production (export)	745	C00750	Campylobacter jejuni 414	95	v12	683083	202.34599999999995	-0.3565999999999977	4.0	4.0
Campylobacter lari	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter lari	100	v12	306263	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter rectus	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter rectus	100	v12	553218	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter showae	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter showae RM3277	95	v12	553219	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter upsaliensis	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter upsaliensis	100	v12	888826	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter ureolyticus	Fumarate	Consumption (import)	439(G)	C00122	Campylobacter ureolyticus	100	v12	1032069	116.07199999999996	-0.2881999999999998	2.0	2.0
Campylobacter ureolyticus	Urea	Consumption (import)	439	C00086	Campylobacter ureolyticus	100	v12	1032069	60.056	-0.9762000000000002	2.0	1.0
Campylobacter ureolyticus	Acetate	Production (export)	695	C00033	Campylobacter ureolyticus	100	v12	1032069	60.05200000000001	0.0908999999999999	1.0	1.0
Campylobacter ureolyticus	Isovalerate (3-Methylbutanoic acid)	Production (export)	695	C08262	Campylobacter ureolyticus	100	v12	1032069	102.13299999999998	1.1171	1.0	1.0
Campylobacter ureolyticus	Propanoate (Propionate)	Production (export)	695	C00163	Campylobacter ureolyticus	100	v12	1032069	74.07900000000001	0.4809999999999999	1.0	1.0
Campylobacter ureolyticus	Succinate	Production (export)	439	C00042	Campylobacter ureolyticus	100	v12	1032069	118.08799999999998	-0.0642	2.0	2.0
Candida albicans	D-Fructose (Fructose)	Consumption (import)	440	C00095	Candida albicans	100	v12	237561	180.156	-3.2198	5.0	6.0
